seed,edge_idx,x_eval,activation
42,1,0.4673366844654083,0.8222116827964783
42,0,0.4773869216442108,-0.9880683422088623
42,1,0.4773869216442108,0.8240451812744141
42,0,0.4874371886253357,-0.9909780025482178
42,1,0.4874371886253357,0.8257449269294739
42,0,0.4974874258041382,-0.9940352439880371
42,1,0.4974874258041382,0.8272792100906372
42,0,0.5075376629829407,-0.9972764253616333
42,1,0.5075376629829407,0.8286194801330566
42,0,0.5175879597663879,-1.0007129907608032
42,1,0.5175879597663879,0.8297652006149292
42,0,0.5276381969451904,-1.0043435096740723
42,1,0.5276381969451904,0.8307297229766846
42,0,0.5376884341239929,-1.0081669092178345
42,1,0.5376884341239929,0.8315271735191345
42,0,0.5477386713027954,-1.0121821165084839
42,1,0.5477386713027954,0.8321709632873535
42,0,0.5577889680862427,-1.0163878202438354
42,1,0.5577889680862427,0.8326749801635742
42,0,0.5678392052650452,-1.0207829475402832
42,1,0.5678392052650452,0.8330531120300293
42,0,0.5778894424438477,-1.0253660678863525
42,1,0.5778894424438477,0.8333189487457275
42,0,0.5879396796226501,-1.0301363468170166
42,1,0.5879396796226501,0.8334864377975464
42,0,0.5979899764060974,-1.0350922346115112
42,1,0.5979899764060974,0.8335691690444946
42,0,0.6080402135848999,-1.0402326583862305
42,1,0.6080402135848999,0.8335809111595154
42,0,0.6180904507637024,-1.0455565452575684
42,1,0.6180904507637024,0.8335355520248413
42,0,0.6281406879425049,-1.0510625839233398
42,1,0.6281406879425049,0.8334466218948364
42,0,0.6381909251213074,-1.0567494630813599
42,1,0.6381909251213074,0.833328127861023
42,0,0.6482412219047546,-1.0626161098480225
42,1,0.6482412219047546,0.8331936597824097
42,0,0.6582914590835571,-1.0686614513397217
42,1,0.6582914590835571,0.833057165145874
42,0,0.6683416962623596,-1.0748839378356934
42,1,0.6683416962623596,0.8329322338104248
42,0,0.6783919334411621,-1.0812827348709106
42,1,0.6783919334411621,0.8328326344490051
42,0,0.6884422302246094,-1.087856650352478
42,1,0.6884422302246094,0.8327722549438477
42,0,0.6984924674034119,-1.0946041345596313
42,1,0.6984924674034119,0.8327646851539612
42,0,0.7085427045822144,-1.101523995399475
42,1,0.7085427045822144,0.8328237533569336
42,0,0.7185929417610168,-1.108615517616272
42,1,0.7185929417610168,0.8329633474349976
42,0,0.7286432385444641,-1.1158771514892578
42,1,0.7286432385444641,0.8331969976425171
42,0,0.7386934757232666,-1.1233075857162476
42,1,0.7386934757232666,0.8335386514663696
42,0,0.7487437129020691,-1.130906105041504
42,1,0.7487437129020691,0.834001898765564
42,0,0.7587939500808716,-1.1386672258377075
42,1,0.7587939500808716,0.8345975279808044
42,0,0.7688442468643188,-1.1465644836425781
42,1,0.7688442468643188,0.8353171348571777
42,0,0.7788944840431213,-1.1545629501342773
42,1,0.7788944840431213,0.8361458778381348
42,0,0.7889447212219238,-1.1626278162002563
42,1,0.7889447212219238,0.8370686769485474
42,0,0.7989949584007263,-1.1707243919372559
42,1,0.7989949584007263,0.8380703926086426
42,0,0.8090452551841736,-1.1788181066513062
42,1,0.8090452551841736,0.8391364812850952
42,0,0.8190954923629761,-1.1868737936019897
42,1,0.8190954923629761,0.8402514457702637
42,0,0.8291457295417786,-1.194857120513916
42,1,0.8291457295417786,0.8414007425308228
42,0,0.839195966720581,-1.202733039855957
42,1,0.839195966720581,0.8425689935684204
42,0,0.8492462038993835,-1.2104666233062744
42,1,0.8492462038993835,0.8437414169311523
42,0,0.8592965006828308,-1.2180233001708984
42,1,0.8592965006828308,0.8449029922485352
42,0,0.8693467378616333,-1.2253684997558594
42,1,0.8693467378616333,0.8460386991500854
42,0,0.8793969750404358,-1.2324672937393188
42,1,0.8793969750404358,0.8471336960792542
42,0,0.8894472122192383,-1.239284873008728
42,1,0.8894472122192383,0.8481727838516235
42,0,0.8994975090026855,-1.245786428451538
42,1,0.8994975090026855,0.8491410613059998
42,0,0.909547746181488,-1.2519372701644897
42,1,0.909547746181488,0.850023627281189
42,0,0.9195979833602905,-1.2577025890350342
42,1,0.9195979833602905,0.8508052825927734
