kernel,edge_idx,x_eval,activation
Matern52,0,0.5075376629829407,-0.9741185307502747
Matern52,1,0.5075376629829407,0.8064755201339722
Matern52,0,0.5175879597663879,-0.9775243401527405
Matern52,1,0.5175879597663879,0.807468056678772
Matern52,0,0.5276381969451904,-0.9811707735061646
Matern52,1,0.5276381969451904,0.8082956075668335
Matern52,0,0.5376884341239929,-0.9850531220436096
Matern52,1,0.5376884341239929,0.8089717626571655
Matern52,0,0.5477386713027954,-0.9891661405563354
Matern52,1,0.5477386713027954,0.8095101118087769
Matern52,0,0.5577889680862427,-0.9935048818588257
Matern52,1,0.5577889680862427,0.8099241256713867
Matern52,0,0.5678392052650452,-0.9980643391609192
Matern52,1,0.5678392052650452,0.8102273941040039
Matern52,0,0.5778894424438477,-1.00283944606781
Matern52,1,0.5778894424438477,0.8104336261749268
Matern52,0,0.5879396796226501,-1.007825255393982
Matern52,1,0.5879396796226501,0.810556173324585
Matern52,0,0.5979899764060974,-1.013016939163208
Matern52,1,0.5979899764060974,0.8106086254119873
Matern52,0,0.6080402135848999,-1.018409252166748
Matern52,1,0.6080402135848999,0.8106046915054321
Matern52,0,0.6180904507637024,-1.023997187614441
Matern52,1,0.6180904507637024,0.8105577230453491
Matern52,0,0.6281406879425049,-1.0297759771347046
Matern52,1,0.6281406879425049,0.8104814291000366
Matern52,0,0.6381909251213074,-1.0357403755187988
Matern52,1,0.6381909251213074,0.8103892803192139
Matern52,0,0.6482412219047546,-1.0418851375579834
Matern52,1,0.6482412219047546,0.8102949857711792
Matern52,0,0.6582914590835571,-1.0482059717178345
Matern52,1,0.6582914590835571,0.8102120161056519
Matern52,0,0.6683416962623596,-1.0546971559524536
Matern52,1,0.6683416962623596,0.8101538419723511
Matern52,0,0.6783919334411621,-1.061354160308838
Matern52,1,0.6783919334411621,0.8101340532302856
Matern52,0,0.6884422302246094,-1.0681718587875366
Matern52,1,0.6884422302246094,0.8101664185523987
Matern52,0,0.6984924674034119,-1.07514488697052
Matern52,1,0.6984924674034119,0.8102641105651855
Matern52,0,0.7085427045822144,-1.0822687149047852
Matern52,1,0.7085427045822144,0.8104410171508789
Matern52,0,0.7185929417610168,-1.0895382165908813
Matern52,1,0.7185929417610168,0.8107106685638428
Matern52,0,0.7286432385444641,-1.0969481468200684
Matern52,1,0.7286432385444641,0.8110864162445068
Matern52,0,0.7386934757232666,-1.1044936180114746
Matern52,1,0.7386934757232666,0.8115819692611694
Matern52,0,0.7487437129020691,-1.1121701002120972
Matern52,1,0.7487437129020691,0.8122109174728394
Matern52,0,0.7587939500808716,-1.1199685335159302
Matern52,1,0.7587939500808716,0.8129832744598389
Matern52,0,0.7688442468643188,-1.1278629302978516
Matern52,1,0.7688442468643188,0.813889741897583
Matern52,0,0.7788944840431213,-1.1358197927474976
Matern52,1,0.7788944840431213,0.8149135112762451
Matern52,0,0.7889447212219238,-1.1438056230545044
Matern52,1,0.7889447212219238,0.8160378932952881
Matern52,0,0.7989949584007263,-1.1517874002456665
Matern52,1,0.7989949584007263,0.8172461986541748
Matern52,0,0.8090452551841736,-1.1597315073013306
Matern52,1,0.8090452551841736,0.8185218572616577
Matern52,0,0.8190954923629761,-1.1676045656204224
Matern52,1,0.8190954923629761,0.8198479413986206
Matern52,0,0.8291457295417786,-1.1753736734390259
Matern52,1,0.8291457295417786,0.8212080001831055
Matern52,0,0.839195966720581,-1.1830050945281982
Matern52,1,0.839195966720581,0.8225852847099304
Matern52,0,0.8492462038993835,-1.1904654502868652
Matern52,1,0.8492462038993835,0.8239631056785583
Matern52,0,0.8592965006828308,-1.1977219581604004
Matern52,1,0.8592965006828308,0.8253247141838074
Matern52,0,0.8693467378616333,-1.2047405242919922
Matern52,1,0.8693467378616333,0.8266534805297852
Matern52,0,0.8793969750404358,-1.2114882469177246
Matern52,1,0.8793969750404358,0.8279328346252441
Matern52,0,0.8894472122192383,-1.217931866645813
Matern52,1,0.8894472122192383,0.8291458487510681
Matern52,0,0.8994975090026855,-1.2240378856658936
Matern52,1,0.8994975090026855,0.8302760124206543
Matern52,0,0.909547746181488,-1.2297728061676025
Matern52,1,0.909547746181488,0.8313066363334656
Matern52,0,0.9195979833602905,-1.2351034879684448
Matern52,1,0.9195979833602905,0.8322209119796753
Matern52,0,0.929648220539093,-1.2399966716766357
Matern52,1,0.929648220539093,0.8330023288726807
Matern52,0,0.9396985173225403,-1.2444190979003906
Matern52,1,0.9396985173225403,0.8336341381072998
Matern52,0,0.9497487545013428,-1.2483370304107666
Matern52,1,0.9497487545013428,0.834099531173706
Matern52,0,0.9597989916801453,-1.2517173290252686
Matern52,1,0.9597989916801453,0.8343819379806519
Matern52,0,0.9698492288589478,-1.2545270919799805
Matern52,1,0.9698492288589478,0.8344647884368896
Matern52,0,0.979899525642395,-1.2567322254180908
Matern52,1,0.979899525642395,0.8343311548233032
Matern52,0,0.9899497628211975,-1.2582998275756836
Matern52,1,0.9899497628211975,0.8339645266532898
Matern52,0,1.0,-1.259196400642395
Matern52,1,1.0,0.8333481550216675
